185703.tsv,4
18335.tsv,17
4811.tsv,24
19759.tsv,8
1955.tsv,32
37339.tsv,13
23557.tsv,9
9995.tsv,20
205031.tsv,5
145380.tsv,4
664.tsv,36
5886.tsv,16
55978.tsv,6
16440.tsv,13
10409.tsv,8
56559.tsv,9
3399.tsv,10
232051.tsv,3
18874.tsv,13
109.tsv,36
121296.tsv,5
19.tsv,55
150720.tsv,3
100785.tsv,8
88875.tsv,7
59963.tsv,8
5802.tsv,9
722.tsv,28
13177.tsv,4
104807.tsv,5
16683.tsv,3
127049.tsv,5
10038.tsv,8
9234.tsv,6
46337.tsv,6
91665.tsv,6
953.tsv,27
93340.tsv,7
46184.tsv,7
489.tsv,55
21309.tsv,4
47863.tsv,7
191.tsv,32
3143.tsv,30
34175.tsv,6
12385.tsv,10
31729.tsv,7
64513.tsv,5
20484.tsv,13
70770.tsv,9
186301.tsv,4
77647.tsv,8
85063.tsv,3
47282.tsv,9
49206.tsv,4
9381.tsv,19
113383.tsv,5
85686.tsv,5
60011.tsv,7
82492.tsv,9
4597.tsv,20
79344.tsv,5
10404.tsv,15
171116.tsv,4
16451.tsv,17
116949.tsv,3
52521.tsv,5
57533.tsv,8
75939.tsv,9
31146.tsv,14
62566.tsv,9
81504.tsv,5
4401.tsv,24
1998.tsv,38
181490.tsv,3
308485.tsv,3
2539.tsv,17
6921.tsv,4
198.tsv,41
243485.tsv,3
3035.tsv,11
30690.tsv,10
262864.tsv,4
13614.tsv,16
146913.tsv,4
95.tsv,6
176533.tsv,4
5692.tsv,16
4539.tsv,28
103356.tsv,7
3351.tsv,20
90579.tsv,6
7309.tsv,20
66568.tsv,9
65311.tsv,9
16387.tsv,6
29040.tsv,4
75476.tsv,8
25973.tsv,3
84571.tsv,9
10352.tsv,9
38.tsv,33
29978.tsv,4
25524.tsv,6
6816.tsv,5
41008.tsv,5
33726.tsv,6
119935.tsv,6
44509.tsv,12
173566.tsv,3
23345.tsv,5
70760.tsv,7
181881.tsv,4
36921.tsv,4
96383.tsv,6
2456.tsv,20
52661.tsv,7
84213.tsv,5
132.tsv,55
53486.tsv,5
73534.tsv,6
1130.tsv,44
2131.tsv,7
18219.tsv,5
20602.tsv,5
80058.tsv,4
48390.tsv,3
113390.tsv,4
1043.tsv,26
8271.tsv,16
91127.tsv,8
120348.tsv,3
171570.tsv,3
17676.tsv,6
131566.tsv,6
90525.tsv,7
35183.tsv,10
8517.tsv,12
262760.tsv,4
142313.tsv,6
79795.tsv,5
1537.tsv,16
1492.tsv,39
1798.tsv,12
147663.tsv,4
6046.tsv,3
104856.tsv,5
170432.tsv,4
72344.tsv,9
21716.tsv,10
30791.tsv,7
61652.tsv,10
201917.tsv,5
24470.tsv,15
152507.tsv,4
80433.tsv,5
3160.tsv,12
121581.tsv,5
64085.tsv,8
4973.tsv,16
1760.tsv,7
161612.tsv,4
9446.tsv,11
1892.tsv,18
22741.tsv,7
75197.tsv,8
45627.tsv,7
3339.tsv,22
47835.tsv,4
15754.tsv,17
75304.tsv,11
203161.tsv,5
3457.tsv,9
16944.tsv,13
53214.tsv,8
14610.tsv,12
15319.tsv,17
117101.tsv,6
14574.tsv,7
97820.tsv,5
134958.tsv,4
10452.tsv,15
56036.tsv,6
74950.tsv,9
10725.tsv,8
96515.tsv,4
61005.tsv,4
227658.tsv,4
94845.tsv,5
116273.tsv,3
244819.tsv,3
20588.tsv,15
110685.tsv,4
25058.tsv,11
40806.tsv,12
394.tsv,31
14142.tsv,19
74393.tsv,7
25155.tsv,14
22019.tsv,8
137341.tsv,4
5829.tsv,26
13715.tsv,15
19519.tsv,6
2317.tsv,19
1495.tsv,37
57682.tsv,8
17447.tsv,3
6548.tsv,18
48343.tsv,10
55863.tsv,4
18336.tsv,9
19770.tsv,14
2574.tsv,25
219154.tsv,4
34515.tsv,7
6810.tsv,24
18085.tsv,9
68803.tsv,5
21250.tsv,6
45121.tsv,5
12814.tsv,12
7398.tsv,22
12746.tsv,17
48144.tsv,9
103811.tsv,8
37672.tsv,4
139131.tsv,4
183.tsv,26
55563.tsv,3
115279.tsv,4
10455.tsv,8
226345.tsv,3
48480.tsv,8
130927.tsv,4
4331.tsv,23
15479.tsv,7
14131.tsv,5
101984.tsv,7
152918.tsv,6
16632.tsv,16
38052.tsv,5
161466.tsv,3
30585.tsv,11
55224.tsv,9
124637.tsv,6
127879.tsv,4
1167.tsv,6
25333.tsv,13
181800.tsv,5
1129.tsv,45
18090.tsv,3
2533.tsv,12
131103.tsv,5
76326.tsv,5
6384.tsv,19
64860.tsv,7
133030.tsv,6
45275.tsv,9
72136.tsv,7
6809.tsv,20
3554.tsv,15
47613.tsv,10
3793.tsv,14
1636.tsv,17
9826.tsv,4
4382.tsv,14
30699.tsv,5
39365.tsv,6
77999.tsv,3
4654.tsv,8
14877.tsv,16
7476.tsv,19
37497.tsv,3
12911.tsv,17
61962.tsv,5
1242.tsv,15
76100.tsv,5
156784.tsv,6
8009.tsv,13
125525.tsv,4
27448.tsv,12
1208.tsv,12
22694.tsv,13
44428.tsv,5
18874.tsv,15
80956.tsv,11
152625.tsv,6
115120.tsv,5
131314.tsv,4
21633.tsv,15
163418.tsv,3
6811.tsv,17
49342.tsv,12
21850.tsv,15
74147.tsv,7
41392.tsv,12
363.tsv,25
16714.tsv,17
68794.tsv,9
48768.tsv,3
59836.tsv,8
64658.tsv,7
3084.tsv,28
77039.tsv,4
222088.tsv,3
13941.tsv,19
2401.tsv,23
37366.tsv,13
38414.tsv,8
96142.tsv,3
50302.tsv,9
9068.tsv,9
134742.tsv,6
18923.tsv,14
25518.tsv,10
64676.tsv,3
21015.tsv,13
68177.tsv,7
11052.tsv,14
37144.tsv,13
95971.tsv,4
4628.tsv,12
77200.tsv,4
21283.tsv,7
153018.tsv,4
1726.tsv,35
34.tsv,132
303634.tsv,3
7884.tsv,13
3245.tsv,31
35380.tsv,8
153774.tsv,6
13439.tsv,15
102012.tsv,8
263796.tsv,4
25705.tsv,12
57137.tsv,8
12732.tsv,15
24810.tsv,14
84875.tsv,7
37914.tsv,7
6879.tsv,20
43045.tsv,4
15152.tsv,7
52203.tsv,8
649.tsv,53
139947.tsv,4
93146.tsv,8
51417.tsv,8
62820.tsv,5
122917.tsv,5
113381.tsv,4
25118.tsv,4
46516.tsv,6
40625.tsv,12
29804.tsv,4
35736.tsv,7
64687.tsv,9
26595.tsv,10
56333.tsv,12
60885.tsv,5
27435.tsv,9
77930.tsv,3
16007.tsv,14
187235.tsv,5
136668.tsv,3
58797.tsv,10
60083.tsv,6
2423.tsv,11
24654.tsv,5
97418.tsv,5
182626.tsv,4
76434.tsv,11
214252.tsv,3
43365.tsv,5
113926.tsv,5
245868.tsv,4
24121.tsv,8
19774.tsv,12
64700.tsv,11
75912.tsv,6
1228.tsv,7
90196.tsv,8
22400.tsv,6
166.tsv,46
79455.tsv,4
2660.tsv,22
82645.tsv,6
173069.tsv,4
180337.tsv,4
37515.tsv,6
10655.tsv,16
887.tsv,40
68629.tsv,10
114629.tsv,7
5949.tsv,26
121444.tsv,6
1935.tsv,33
373.tsv,11
38308.tsv,13
694.tsv,53
43543.tsv,5
39745.tsv,3
199896.tsv,5
57675.tsv,9
908.tsv,9
45750.tsv,6
81885.tsv,3
28347.tsv,8
69338.tsv,11
126535.tsv,6
1262.tsv,17
1013.tsv,38
8770.tsv,7
1146.tsv,3
33241.tsv,8
61376.tsv,6
24810.tsv,13
10895.tsv,18
259.tsv,26
170747.tsv,4
207135.tsv,3
21144.tsv,13
51315.tsv,8
199824.tsv,4
170110.tsv,4
125030.tsv,4
42548.tsv,5
2308.tsv,27
92195.tsv,8
103746.tsv,6
59819.tsv,6
20623.tsv,16
69483.tsv,7
13064.tsv,6
417.tsv,44
44429.tsv,9
60055.tsv,4
2238.tsv,16
1609.tsv,14
58960.tsv,11
95890.tsv,8
5912.tsv,3
60572.tsv,6
107955.tsv,3
194326.tsv,5
1611.tsv,31
25670.tsv,10
142160.tsv,5
476.tsv,52
382.tsv,37
14171.tsv,19
168436.tsv,5
1170.tsv,4
100378.tsv,8
33053.tsv,8
40494.tsv,13
35182.tsv,6
35160.tsv,8
17383.tsv,5
185027.tsv,5
56756.tsv,10
3389.tsv,12
15960.tsv,15
27373.tsv,6
74043.tsv,6
60664.tsv,7
2945.tsv,21
158706.tsv,5
312457.tsv,3
88932.tsv,11
18181.tsv,13
12513.tsv,18
83498.tsv,4
6978.tsv,10
38140.tsv,8
131779.tsv,5
6719.tsv,23
60073.tsv,5
41326.tsv,3
10819.tsv,3
384.tsv,14
50955.tsv,9
190452.tsv,5
92507.tsv,7
1002.tsv,10
206955.tsv,3
106198.tsv,6
3076.tsv,19
55714.tsv,3
29440.tsv,4
178603.tsv,5
124596.tsv,4
4907.tsv,12
22662.tsv,5
1847.tsv,32
9966.tsv,13
74378.tsv,4
55491.tsv,10
39458.tsv,7
2269.tsv,13
10073.tsv,6
57153.tsv,10
32318.tsv,9
553.tsv,41
607.tsv,39
1513.tsv,20
44180.tsv,5
8916.tsv,7
21585.tsv,10
10311.tsv,17
6243.tsv,22
237301.tsv,3
20868.tsv,6
12507.tsv,17
97181.tsv,8
8151.tsv,23
9940.tsv,19
15311.tsv,18
31371.tsv,7
10652.tsv,5
26175.tsv,10
45306.tsv,8
24016.tsv,4
3031.tsv,14
135507.tsv,3
13053.tsv,10
12725.tsv,14
54622.tsv,6
13985.tsv,16
150429.tsv,5
52134.tsv,10
12976.tsv,8
57785.tsv,9
5540.tsv,15
66636.tsv,5
113327.tsv,4
5217.tsv,14
19321.tsv,3
8642.tsv,13
82043.tsv,7
53499.tsv,11
220903.tsv,4
228490.tsv,3
102582.tsv,6
36946.tsv,4
2708.tsv,7
4367.tsv,5
182068.tsv,5
43565.tsv,3
13390.tsv,9
84504.tsv,7
21349.tsv,15
3173.tsv,28
5921.tsv,13
5754.tsv,13
3025.tsv,25
200320.tsv,4
49287.tsv,3
79524.tsv,9
23923.tsv,13
4232.tsv,23
7918.tsv,20
134238.tsv,4
39994.tsv,11
122778.tsv,7
63807.tsv,7
29032.tsv,7
23364.tsv,4
11170.tsv,18
60871.tsv,3
10451.tsv,7
5896.tsv,25
89346.tsv,6
4097.tsv,7
40321.tsv,4
139556.tsv,5
44528.tsv,12
211635.tsv,4
22957.tsv,16
3017.tsv,22
86471.tsv,7
4550.tsv,4
56898.tsv,4
16313.tsv,9
35734.tsv,8
18704.tsv,15
12916.tsv,8
106781.tsv,5
186780.tsv,4
1447.tsv,7
71884.tsv,8
18158.tsv,8
96186.tsv,7
11302.tsv,5
59861.tsv,10
39480.tsv,8
53358.tsv,5
1430.tsv,20
87655.tsv,11
67324.tsv,11
57945.tsv,6
8946.tsv,4
55089.tsv,6
22728.tsv,14
1822.tsv,22
110676.tsv,5
147782.tsv,6
4962.tsv,7
1301.tsv,26
42968.tsv,6
194029.tsv,5
118731.tsv,3
45405.tsv,5
1322.tsv,31
98664.tsv,4
201119.tsv,4
149449.tsv,6
46379.tsv,4
1998.tsv,31
4208.tsv,7
202527.tsv,4
84529.tsv,5
8404.tsv,13
26373.tsv,5
16583.tsv,15
4181.tsv,16
25313.tsv,14
5762.tsv,6
77501.tsv,4
39036.tsv,5
143608.tsv,4
113454.tsv,7
104523.tsv,7
169.tsv,53
66920.tsv,7
19624.tsv,13
128270.tsv,6
197898.tsv,5
89123.tsv,3
25635.tsv,10
117575.tsv,6
7951.tsv,20
57078.tsv,11
33559.tsv,8
147086.tsv,6
82522.tsv,4
144112.tsv,4
37276.tsv,4
2260.tsv,34
10424.tsv,7
24436.tsv,10
7435.tsv,15
76546.tsv,11
10733.tsv,20
158444.tsv,4
5715.tsv,23
101040.tsv,7
821.tsv,12
16712.tsv,17
84606.tsv,4
251371.tsv,4
16117.tsv,18
98108.tsv,3
970.tsv,39
54601.tsv,9
111049.tsv,6
86060.tsv,8
14458.tsv,15
2202.tsv,30
135.tsv,67
223285.tsv,4
100892.tsv,8
171546.tsv,3
12662.tsv,12
320092.tsv,3
10153.tsv,15
103.tsv,58
87542.tsv,5
103582.tsv,6
72344.tsv,8
26290.tsv,13
3488.tsv,19
266538.tsv,3
129471.tsv,6
368.tsv,61
12335.tsv,14
48080.tsv,10
172994.tsv,4
60147.tsv,3
32086.tsv,12
47953.tsv,7
168578.tsv,5
45572.tsv,11
12191.tsv,17
103676.tsv,8
63183.tsv,11
23688.tsv,14
42239.tsv,11
68445.tsv,10
87641.tsv,7
161351.tsv,5
3462.tsv,31
167675.tsv,4
30943.tsv,13
13209.tsv,13
41994.tsv,5
137172.tsv,5
144985.tsv,3
12005.tsv,10
10465.tsv,12
210.tsv,40
80940.tsv,9
34442.tsv,10
49323.tsv,7
117930.tsv,5
11692.tsv,19
54199.tsv,8
3116.tsv,6
53541.tsv,4
62864.tsv,8
2082.tsv,13
3384.tsv,12
183193.tsv,3
28523.tsv,8
469.tsv,39
1302.tsv,4
33545.tsv,12
33470.tsv,5
40225.tsv,6
94682.tsv,5
105324.tsv,7
23103.tsv,12
29636.tsv,7
4012.tsv,21
109433.tsv,6
78850.tsv,6
144457.tsv,6
4741.tsv,11
36808.tsv,8
2155.tsv,26
756.tsv,37
18991.tsv,16
6765.tsv,20
69955.tsv,4
43845.tsv,8
6780.tsv,17
12075.tsv,15
7674.tsv,14
3901.tsv,9
481.tsv,24
13178.tsv,17
75021.tsv,8
154707.tsv,4
143716.tsv,3
196206.tsv,5
93571.tsv,4
17169.tsv,17
31354.tsv,5
5283.tsv,14
33976.tsv,5
116741.tsv,6
2121.tsv,23
10665.tsv,17
12817.tsv,4
9802.tsv,14
1697.tsv,23
993.tsv,18
63905.tsv,6
74626.tsv,6
93354.tsv,4
34477.tsv,8
5919.tsv,17
59393.tsv,4
67027.tsv,10
20540.tsv,14
8808.tsv,3
27203.tsv,8
4373.tsv,28
115039.tsv,4
50461.tsv,11
3313.tsv,28
98089.tsv,3
17126.tsv,14
87288.tsv,3
6274.tsv,6
55217.tsv,7
259.tsv,51
149191.tsv,5
68122.tsv,9
257324.tsv,3
18994.tsv,3
61157.tsv,10
20592.tsv,3
12533.tsv,5
24665.tsv,15
100510.tsv,7
60897.tsv,4
137598.tsv,3
27054.tsv,7
22736.tsv,15
259128.tsv,3
90370.tsv,6
1007.tsv,46
106250.tsv,5
55304.tsv,10
39541.tsv,7
4433.tsv,15
281555.tsv,3
114476.tsv,6
116029.tsv,3
11578.tsv,17
163788.tsv,3
40076.tsv,8
211358.tsv,3
263544.tsv,3
10379.tsv,14
24378.tsv,15
6149.tsv,19
5178.tsv,10
36684.tsv,13
44848.tsv,9
566.tsv,34
87724.tsv,5
2738.tsv,28
10253.tsv,4
9576.tsv,5
578.tsv,17
6345.tsv,6
136047.tsv,3
160453.tsv,6
166648.tsv,5
31739.tsv,3
18458.tsv,6
147919.tsv,6
39181.tsv,12
112185.tsv,5
103329.tsv,5
14147.tsv,15
262820.tsv,4
29619.tsv,5
12922.tsv,18
22871.tsv,15
74703.tsv,4
29948.tsv,5
156050.tsv,4
5557.tsv,15
3141.tsv,6
48626.tsv,12
240045.tsv,4
215634.tsv,3
22114.tsv,8
15537.tsv,5
13084.tsv,17
82201.tsv,8
15450.tsv,8
19623.tsv,13
108702.tsv,5
4110.tsv,16
36723.tsv,4
22341.tsv,16
15893.tsv,7
43614.tsv,6
4298.tsv,7
1976.tsv,9
24554.tsv,15
56499.tsv,11
74299.tsv,8
84658.tsv,7
14579.tsv,8
914.tsv,35
300528.tsv,3
30323.tsv,10
11364.tsv,16
26853.tsv,15
28081.tsv,7
7739.tsv,6
17275.tsv,10
7168.tsv,13
28729.tsv,8
24902.tsv,8
16408.tsv,18
57816.tsv,5
23471.tsv,8
19149.tsv,5
193318.tsv,4
60062.tsv,7
8777.tsv,13
7519.tsv,17
83484.tsv,5
12608.tsv,11
10952.tsv,15
119.tsv,32
10031.tsv,15
176272.tsv,3
59533.tsv,9
32203.tsv,14
3056.tsv,30
119306.tsv,7
214541.tsv,4
88630.tsv,4
6480.tsv,17
30764.tsv,13
70915.tsv,5
56559.tsv,8
112.tsv,49
19305.tsv,5
15232.tsv,18
22928.tsv,14
2344.tsv,10
25513.tsv,9
9550.tsv,10
111386.tsv,6
27850.tsv,4
51394.tsv,8
125788.tsv,3
1716.tsv,9
224437.tsv,4
75408.tsv,8
12909.tsv,17
97810.tsv,7
12261.tsv,6
13376.tsv,9
5577.tsv,24
110185.tsv,4
81093.tsv,3
49575.tsv,5
60576.tsv,9
78501.tsv,3
33192.tsv,10
56882.tsv,10
52417.tsv,5
52.tsv,100
124556.tsv,4
82826.tsv,3
8210.tsv,18
64243.tsv,9
24271.tsv,8
26824.tsv,4
87913.tsv,3
141794.tsv,5
19080.tsv,16
87419.tsv,7
112652.tsv,3
98887.tsv,6
3697.tsv,21
52260.tsv,8
519.tsv,47
41483.tsv,9
33683.tsv,7
2308.tsv,22
2960.tsv,16
1705.tsv,16
23.tsv,133
262296.tsv,4
70664.tsv,3
5187.tsv,6
45098.tsv,6
241207.tsv,4
17034.tsv,15
14277.tsv,5
41419.tsv,8
883.tsv,20
5725.tsv,22
39012.tsv,8
12368.tsv,10
972.tsv,33
63551.tsv,11
92243.tsv,8
33502.tsv,3
148176.tsv,6
9789.tsv,17
53356.tsv,7
18932.tsv,8
10365.tsv,12
17.tsv,116
6936.tsv,5
5667.tsv,26
100003.tsv,6
179705.tsv,3
114095.tsv,5
153293.tsv,3
60055.tsv,3
103916.tsv,5
174961.tsv,4
5663.tsv,23
36122.tsv,5
36504.tsv,8
219423.tsv,3
990.tsv,28
49536.tsv,3
71307.tsv,3
93022.tsv,5
52055.tsv,4
54492.tsv,6
24251.tsv,5
92436.tsv,4
1401.tsv,26
53937.tsv,9
15697.tsv,9
17206.tsv,15
6846.tsv,15
70070.tsv,8
16984.tsv,10
47609.tsv,4
117540.tsv,4
510.tsv,48
13329.tsv,11
27560.tsv,8
4058.tsv,6
6034.tsv,14
140634.tsv,3
139331.tsv,3
25778.tsv,8
310006.tsv,3
39266.tsv,7
35566.tsv,5
33003.tsv,13
16915.tsv,13
136856.tsv,5
159349.tsv,4
39267.tsv,9
211769.tsv,4
39644.tsv,10
1146.tsv,20
502.tsv,57
97286.tsv,5
114670.tsv,6
1750.tsv,24
127581.tsv,4
10457.tsv,17
136510.tsv,5
13762.tsv,15
59560.tsv,10
2.tsv,343
6421.tsv,12
169687.tsv,5
4665.tsv,11
50319.tsv,3
2438.tsv,16
286.tsv,52
52838.tsv,5
116185.tsv,4
180380.tsv,3
98937.tsv,8
33144.tsv,12
25212.tsv,7
56318.tsv,5
17131.tsv,14
141641.tsv,4
161247.tsv,4
1551.tsv,35
337078.tsv,3
1052.tsv,3
59352.tsv,6
100550.tsv,6
2898.tsv,10
10140.tsv,8
7266.tsv,22
249878.tsv,4
81800.tsv,9
30956.tsv,11
17955.tsv,9
26823.tsv,3
47954.tsv,10
27064.tsv,5
7455.tsv,4
76760.tsv,6
26587.tsv,4
2197.tsv,16
55926.tsv,6
30160.tsv,6
94094.tsv,5
71377.tsv,5
228225.tsv,3
67547.tsv,4
21898.tsv,15
3444.tsv,20
258.tsv,72
120222.tsv,3
36777.tsv,10
25601.tsv,5
57892.tsv,10
53259.tsv,5
2333.tsv,33
180338.tsv,3
91375.tsv,4
87532.tsv,4
21069.tsv,16
5043.tsv,14
24995.tsv,15
78725.tsv,5
127026.tsv,5
27774.tsv,14
5961.tsv,23
24799.tsv,14
454.tsv,47
16472.tsv,6
65428.tsv,11
17654.tsv,15
180454.tsv,4
11731.tsv,17
2238.tsv,22
44737.tsv,3
20552.tsv,7
50848.tsv,5
112522.tsv,5
84969.tsv,9
363.tsv,29
60321.tsv,11
165351.tsv,4
100111.tsv,6
6466.tsv,23
226989.tsv,3
11229.tsv,20
78534.tsv,8
6921.tsv,11
1631.tsv,24
58525.tsv,11
83175.tsv,3
58972.tsv,8
287414.tsv,3
21237.tsv,12
57480.tsv,11
130452.tsv,4
85154.tsv,11
7090.tsv,24
70.tsv,68
185523.tsv,5
285781.tsv,3
4404.tsv,12
1408.tsv,18
116344.tsv,7
76008.tsv,6
19174.tsv,16
10425.tsv,11
235869.tsv,4
27204.tsv,15
955.tsv,47
154213.tsv,4
5123.tsv,9
71956.tsv,5
19650.tsv,9
45315.tsv,3
3474.tsv,7
37210.tsv,9
29988.tsv,5
123384.tsv,5
87987.tsv,6
7465.tsv,11
11735.tsv,12
7516.tsv,9
77729.tsv,7
111631.tsv,6
19196.tsv,11
15400.tsv,15
83825.tsv,7
92879.tsv,5
48569.tsv,9
29069.tsv,11
11980.tsv,14
3659.tsv,19
86844.tsv,4
24124.tsv,11
259377.tsv,3
107068.tsv,3
32276.tsv,13
128917.tsv,5
1668.tsv,39
45980.tsv,6
17317.tsv,16
13419.tsv,11
1930.tsv,10
1190.tsv,37
5485.tsv,14
22075.tsv,10
846.tsv,5
44805.tsv,8
506.tsv,40
4574.tsv,4
47821.tsv,7
54857.tsv,8
202600.tsv,5
133258.tsv,6
64386.tsv,6
30292.tsv,12
11273.tsv,10
93221.tsv,6
7901.tsv,12
81122.tsv,4
247508.tsv,3
6416.tsv,21
238446.tsv,4
21088.tsv,12
17168.tsv,8
83726.tsv,6
73674.tsv,8
111446.tsv,6
29001.tsv,14
8833.tsv,20
20841.tsv,8
2032.tsv,30
114257.tsv,5
164185.tsv,5
72796.tsv,7
10212.tsv,5
140612.tsv,4
126000.tsv,4
105241.tsv,3
37576.tsv,7
32731.tsv,12
105672.tsv,6
2664.tsv,24
79743.tsv,5
244448.tsv,4
81021.tsv,8
302876.tsv,3
57004.tsv,9
6715.tsv,18
118639.tsv,3
178166.tsv,5
48860.tsv,10
3.tsv,149
34905.tsv,10
239553.tsv,4
42174.tsv,10
98460.tsv,7
7264.tsv,19
104024.tsv,3
37200.tsv,13
3458.tsv,22
7075.tsv,21
258270.tsv,4
2066.tsv,12
20782.tsv,5
1992.tsv,31
21112.tsv,12
21161.tsv,9
93969.tsv,8
50552.tsv,7
91226.tsv,5
359.tsv,32
71665.tsv,4
217547.tsv,4
23360.tsv,8
86119.tsv,5
32140.tsv,4
135534.tsv,6
75155.tsv,7
67024.tsv,9
17127.tsv,3
101.tsv,38
9672.tsv,10
1060.tsv,7
13049.tsv,6
6399.tsv,7
91360.tsv,6
17434.tsv,16
121590.tsv,3
12469.tsv,8
48043.tsv,5
25054.tsv,8
9745.tsv,18
122419.tsv,4
3360.tsv,8
17348.tsv,12
311.tsv,20
11520.tsv,18
43.tsv,26
20893.tsv,13
11629.tsv,13
24373.tsv,9
22387.tsv,13
22491.tsv,5
20730.tsv,13
155886.tsv,4
9564.tsv,20
5639.tsv,20
178746.tsv,3
5353.tsv,26
174370.tsv,4
105353.tsv,3
17990.tsv,11
37994.tsv,5
21550.tsv,14
8630.tsv,12
1698.tsv,10
2804.tsv,22
113044.tsv,7
2306.tsv,31
23415.tsv,7
83556.tsv,6
113866.tsv,4
52068.tsv,6
1177.tsv,14
26037.tsv,14
57098.tsv,9
28836.tsv,5
102.tsv,89
75284.tsv,8
9735.tsv,10
223.tsv,37
4916.tsv,22
3285.tsv,30
4409.tsv,11
133922.tsv,4
7232.tsv,13
30187.tsv,12
145036.tsv,4
12238.tsv,15
235566.tsv,4
13863.tsv,7
763.tsv,48
2590.tsv,22
8903.tsv,15
14477.tsv,17
12497.tsv,15
4188.tsv,15
10508.tsv,6
11773.tsv,3
78105.tsv,9
140563.tsv,3
8194.tsv,17
33860.tsv,12
47696.tsv,4
54293.tsv,6
64615.tsv,9
28496.tsv,5
116981.tsv,5
9201.tsv,19
91158.tsv,6
2865.tsv,8
2235.tsv,24
159445.tsv,6
8605.tsv,6
6721.tsv,12
201555.tsv,5
39122.tsv,10
144033.tsv,5
243689.tsv,4
203622.tsv,5
65428.tsv,4
70.tsv,67
6023.tsv,15
144595.tsv,3
105045.tsv,6
14214.tsv,18
54722.tsv,5
4705.tsv,25
28141.tsv,12
4636.tsv,21
36942.tsv,5
48186.tsv,4
6125.tsv,9
18114.tsv,11
9683.tsv,6
146648.tsv,6
11623.tsv,12
42081.tsv,7
9493.tsv,15
141684.tsv,5
79676.tsv,8
17003.tsv,11
138149.tsv,6
24823.tsv,6
312199.tsv,3
54836.tsv,6
62043.tsv,9
69556.tsv,4
119345.tsv,3
7917.tsv,23
41822.tsv,4
32198.tsv,8
47010.tsv,9
3765.tsv,8
75584.tsv,5
21210.tsv,14
10455.tsv,16
1230.tsv,12
140631.tsv,4
1520.tsv,38
2932.tsv,27
20963.tsv,13
14916.tsv,7
17542.tsv,12
7961.tsv,14
604.tsv,31
14948.tsv,17
11368.tsv,6
60863.tsv,10
1865.tsv,8
52351.tsv,8
13177.tsv,9
11013.tsv,15
25889.tsv,5
1687.tsv,31
255.tsv,25
286485.tsv,3
